session_id,customer_id,session_date,product_viewed,browsing_time_sec,purchase_made,purchase_amount
SESS048163,CUST02689,2022-02-03,Shoes,29,0,0.0
SESS048164,CUST04977,2023-04-06,Laptop,21,0,0.0
SESS048165,CUST02197,2022-10-08,Bag,183,0,0.0
SESS048166,CUST00497,2022-12-20,Book,1275,1,1542.34
SESS048167,CUST03463,2021-11-23,Headphones,180,1,1300.43
SESS048168,CUST00750,2021-10-29,Book,101,0,0.0
SESS048169,CUST04103,2021-12-13,Headphones,56,0,0.0
SESS048170,CUST01047,2023-06-25,,63,0,0.0
SESS048171,CUST01980,2022-08-31,Shoes,1000,0,0.0
SESS048172,CUST03030,2023-09-08,Phone,241,0,0.0
SESS048173,CUST03602,2022-11-15,Book,101,1,533.67
SESS048174,CUST02101,2022-07-03,Shoes,146,1,400.77
SESS048175,CUST04499,2021-11-06,Shoes,499,0,0.0
SESS048176,CUST04800,2021-04-12,Headphones,94,0,0.0
SESS048177,CUST04238,2023-01-10,Laptop,443,1,1392.81
SESS048178,CUST01049,2023-09-01,Phone,122,0,0.0
SESS048179,CUST00762,2021-08-22,Phone,231,0,0.0
SESS048180,CUST04129,2021-10-22,Phone,562,1,1650.22
SESS048181,CUST02736,2021-11-12,Bag,137,1,1739.97
SESS048182,CUST03623,2022-07-07,Book,102,0,0.0
SESS048183,CUST01402,2022-07-14,Headphones,131,0,0.0
SESS048184,CUST01157,2023-04-26,Laptop,605,0,0.0
SESS048185,CUST02197,2021-09-15,Shoes,487,1,1229.34
SESS048186,CUST04923,2022-10-26,Book,3,0,0.0
SESS048187,CUST03149,2021-01-10,Phone,43,0,0.0
SESS048188,CUST04622,2022-03-02,Phone,1220,0,0.0
SESS048189,CUST03007,2022-01-25,Laptop,142,0,0.0
SESS048190,CUST00566,2021-05-11,Bag,60,1,800.21
SESS048191,CUST01789,2021-07-09,Phone,133,1,27.37
SESS048192,CUST02000,2022-02-22,Shoes,855,0,0.0
SESS048193,CUST00946,2023-09-13,Shoes,459,0,0.0
SESS048194,CUST02043,2021-09-11,Phone,10,1,191.03
SESS048195,CUST03455,2023-04-22,Camera,119,0,0.0
SESS048196,CUST04737,2022-11-09,Book,271,0,0.0
SESS048197,CUST00508,2023-08-08,Laptop,34,1,983.58
SESS048198,CUST04226,2022-08-20,Laptop,34,0,0.0
SESS048199,CUST04749,2021-01-25,Unknown,333,1,727.17
SESS048200,CUST03046,2021-07-13,Shoes,195,1,7.44
SESS048201,CUST04499,2021-02-05,Phone,434,0,0.0
SESS048202,CUST01529,2023-04-13,Bag,176,1,718.07
SESS048203,CUST04610,2021-06-21,Shoes,58,1,418.66
SESS048204,CUST01034,2022-05-05,Shoes,63,1,680.33
SESS048205,CUST04567,2023-02-03,Phone,279,0,0.0
SESS048206,CUST02846,2022-11-07,Shoes,159,0,0.0
SESS048207,CUST00736,2022-03-04,Camera,12,0,0.0
SESS048208,CUST02157,2023-05-06,Shoes,653,0,0.0
SESS048209,CUST04124,2022-04-03,Book,264,1,1773.85
SESS048210,CUST02611,2021-08-31,Laptop,416,0,0.0
SESS048211,CUST03443,2022-07-01,Laptop,176,0,0.0
SESS048212,CUST04309,2023-08-14,Phone,187,1,892.65
SESS048213,CUST03709,2021-12-08,Headphones,11,0,0.0
SESS048214,CUST02829,2022-01-01,Shoes,147,1,1304.39
SESS048215,CUST04250,2023-08-01,Bag,49,0,0.0
SESS048216,CUST02920,2023-09-21,Shoes,111,1,198.44
SESS048217,CUST00158,2022-04-25,Book,646,1,222.76
SESS048218,CUST02342,2021-05-24,Laptop,62,0,0.0
SESS048219,CUST03438,2023-06-14,Shoes,919,1,1553.57
SESS048220,CUST02832,2022-04-23,Headphones,514,0,0.0
SESS048221,CUST04718,2021-06-13,Shoes,205,0,0.0
SESS048222,CUST02282,2022-03-19,Shoes,1039,0,0.0
SESS048223,,2022-12-02,Shoes,348,1,667.84
SESS048224,CUST02225,2023-01-05,Laptop,67,0,0.0
SESS048225,CUST00639,2023-09-17,Book,21,0,0.0
SESS048226,CUST02640,2022-08-04,Headphones,428,1,784.08
SESS048227,CUST00052,2023-09-11,Book,529,0,0.0
SESS048228,CUST04913,2022-11-17,Laptop,193,0,0.0
SESS048229,CUST01472,2023-09-23,Book,94,0,0.0
SESS048230,CUST00330,2023-05-09,Book,15,0,0.0
SESS048231,CUST03666,2021-05-22,Book,277,0,0.0
SESS048232,CUST00785,2021-04-11,Laptop,126,0,0.0
SESS048233,CUST00296,2023-08-31,Book,176,1,939.47
SESS048234,CUST00346,2023-02-27,Shoes,117,0,0.0
SESS048235,CUST02202,2022-06-24,Laptop,180,1,1988.86
SESS048236,CUST02280,2022-01-06,Book,115,0,0.0
SESS048237,CUST02380,2022-01-19,Book,552,0,0.0
SESS048238,CUST01506,2021-09-19,Bag,371,0,0.0
SESS048239,CUST03875,2021-07-20,Shoes,344,0,0.0
SESS048240,CUST04475,2023-03-01,Phone,263,0,0.0
SESS048241,CUST03448,2021-12-09,Camera,476,0,0.0
SESS048242,CUST01995,2021-09-10,Headphones,66,0,0.0
SESS048243,CUST00568,2021-05-16,Shoes,461,0,0.0
SESS048244,CUST03957,2022-10-03,Shoes,7,1,61.33
SESS048245,CUST00030,2022-08-06,Headphones,231,0,0.0
SESS048246,CUST03501,2023-06-07,Shoes,480,0,0.0
SESS048247,CUST03659,2022-12-02,Phone,319,0,0.0
SESS048248,CUST02542,2023-06-12,Shoes,255,0,0.0
SESS048249,CUST02612,2021-11-13,Headphones,10,1,1998.23
SESS048250,CUST03268,2021-11-28,Camera,62,1,513.61
SESS048251,CUST03895,2022-11-10,Phone,76,0,0.0
SESS048252,CUST03210,2022-08-16,Shoes,418,1,1251.32
SESS048253,CUST00694,2022-07-16,Laptop,760,1,33.92
SESS048254,CUST02043,2021-12-02,Book,47,0,0.0
SESS048255,CUST03874,2021-07-15,Bag,15,0,0.0
SESS048256,CUST04767,2021-08-17,Book,375,0,0.0
SESS048257,CUST02752,2021-09-22,Laptop,118,0,0.0
SESS048258,CUST01504,2022-06-05,Shoes,112,1,1349.67
SESS048259,CUST00178,2023-09-14,Book,325,1,490.78
SESS048260,CUST02784,2022-08-11,Laptop,479,0,0.0
SESS048261,CUST02720,2023-07-19,Bag,102,0,0.0
SESS048262,CUST01745,2021-05-31,Shoes,1283,0,0.0
SESS048263,CUST00994,2022-04-28,Laptop,464,0,0.0
SESS048264,CUST04899,2021-08-20,Phone,22,0,0.0
SESS048265,CUST03321,2021-09-22,Shoes,348,1,982.92
SESS048266,CUST03047,2022-04-06,Book,688,1,35.29
SESS048267,CUST02389,2022-01-07,Bag,15,0,0.0
SESS048268,CUST04896,2022-11-21,Phone,231,0,0.0
SESS048269,CUST02000,2023-04-06,Phone,220,0,0.0
SESS048270,CUST00535,2021-05-01,Book,401,0,0.0
SESS048271,CUST03030,2021-02-12,Shoes,169,0,0.0
SESS048272,CUST00735,2021-05-10,Unknown,85,1,287.18
SESS048273,CUST03238,2021-08-27,Headphones,119,1,1202.31
SESS048274,CUST00950,2022-03-26,Shoes,10,0,0.0
SESS048275,CUST00548,2023-03-08,Camera,711,0,0.0
SESS048276,CUST00312,2023-07-30,Laptop,1194,0,0.0
SESS048277,CUST00969,2022-03-17,Bag,180,0,0.0
SESS048278,CUST02275,2022-10-24,,595,0,0.0
SESS048279,CUST01083,2023-07-28,Camera,674,0,0.0
SESS048280,CUST02817,2023-09-08,Shoes,252,0,0.0
SESS048281,CUST00721,2021-11-11,Phone,104,1,1413.52
SESS048282,CUST04345,2022-09-15,Phone,306,0,0.0
SESS048283,CUST02010,2022-10-08,Laptop,432,0,0.0
SESS048284,CUST02309,2021-08-27,Camera,446,1,1621.35
SESS048285,CUST01427,2022-11-28,Headphones,208,1,231.79
SESS048286,CUST04154,2023-07-13,Shoes,358,0,0.0
SESS048287,CUST03129,2022-12-21,Shoes,543,1,1043.22
SESS048288,CUST03754,2023-06-16,Shoes,487,0,0.0
SESS048289,CUST00073,2022-02-11,Phone,76,1,1107.07
SESS048290,CUST04081,2022-10-10,Shoes,233,0,0.0
SESS048291,CUST04149,2021-07-08,Headphones,161,0,0.0
SESS048292,CUST02617,2022-08-07,Phone,61,0,0.0
SESS048293,CUST04990,2022-05-05,Laptop,193,0,0.0
SESS048294,CUST04199,2021-09-14,Camera,50,1,492.89
SESS048295,CUST01136,2023-02-18,Laptop,86,0,0.0
SESS048296,CUST00819,2021-01-08,Shoes,90,0,0.0
SESS048297,CUST00918,2022-05-10,Bag,200,0,0.0
SESS048298,CUST01531,2022-07-17,Laptop,42,0,0.0
SESS048299,CUST04466,2023-03-10,Phone,352,0,0.0
SESS048300,CUST01050,2022-01-01,Shoes,666,0,0.0
SESS048301,CUST00025,2021-06-13,Laptop,310,1,1174.54
SESS048302,CUST04933,2021-07-19,Shoes,171,1,1964.28
SESS048303,CUST00928,2022-04-17,,427,0,0.0
SESS048304,CUST03593,2021-04-01,Camera,53,0,0.0
SESS048305,CUST01846,2021-10-12,Shoes,647,0,0.0
SESS048306,CUST03860,2023-06-15,Book,158,0,0.0
SESS048307,CUST02500,2023-01-18,Bag,458,0,0.0
SESS048308,CUST04803,2021-03-23,,166,1,233.41
SESS048309,CUST04779,2021-07-20,Bag,41,1,831.82
SESS048310,CUST01928,2022-11-07,Laptop,210,1,81.53
SESS048311,CUST00686,2021-09-12,Bag,853,1,184.47
SESS048312,CUST02015,2021-02-07,Shoes,275,1,1779.46
SESS048313,CUST01682,2021-11-30,Headphones,622,0,0.0
SESS048314,CUST00139,2023-02-20,Shoes,64,1,1240.7
SESS048315,CUST00498,2022-11-11,Phone,103,0,0.0
SESS048316,CUST02889,2023-03-31,Headphones,367,0,0.0
SESS048317,CUST01049,2023-03-03,Laptop,476,0,0.0
SESS048318,CUST00406,2022-12-02,Phone,85,0,0.0
SESS048319,CUST01751,2021-08-19,Shoes,123,0,0.0
SESS048320,CUST02494,2021-03-19,Laptop,77,0,0.0
SESS048321,CUST02725,2022-08-07,Phone,27,0,0.0
SESS048322,CUST01617,2022-10-14,Bag,28,0,0.0
SESS048323,CUST02868,2023-03-31,Headphones,596,0,0.0
SESS048324,CUST01101,2021-12-17,Shoes,210,0,0.0
SESS048325,CUST03396,2023-09-21,Shoes,49,0,0.0
SESS048326,CUST00480,2021-12-22,Phone,435,0,0.0
SESS048327,CUST04380,2023-09-08,Laptop,53,0,0.0
SESS048328,CUST01710,2022-01-23,Camera,1292,0,0.0
SESS048329,CUST03240,2023-06-26,Shoes,214,0,0.0
SESS048330,CUST03535,2022-11-27,Laptop,39,0,0.0
SESS048331,CUST04193,2021-08-22,Book,12,0,0.0
SESS048332,CUST00453,2022-04-30,Shoes,357,0,0.0
SESS048333,CUST04489,2023-01-15,Shoes,83,0,0.0
SESS048334,CUST01914,2022-06-03,Book,720,1,502.74
SESS048335,CUST01370,2023-04-03,Shoes,70,1,860.58
SESS048336,CUST02434,2021-05-06,Shoes,475,0,0.0
SESS048337,CUST00531,2022-08-11,Laptop,175,0,0.0
SESS048338,CUST01944,2022-03-23,Shoes,306,0,0.0
SESS048339,CUST02498,2022-01-24,Phone,10,0,0.0
SESS048340,CUST01552,2022-01-22,Shoes,0,0,0.0
SESS048341,CUST00405,2022-04-25,Bag,410,0,0.0
SESS048342,CUST00522,2023-01-14,Laptop,104,0,0.0
SESS048343,CUST00618,2021-09-01,Laptop,184,0,0.0
SESS048344,CUST02065,2023-04-12,Shoes,546,0,0.0
SESS048345,CUST04300,2023-09-22,Headphones,848,0,0.0
SESS048346,CUST01737,2022-04-29,Headphones,161,0,0.0
SESS048347,CUST03762,2023-06-27,Camera,348,0,0.0
SESS048348,CUST01535,2022-04-23,Laptop,329,0,0.0
SESS048349,CUST01034,2021-09-11,Phone,106,1,1157.18
SESS048350,CUST04880,2021-06-10,Book,37,1,1471.61
SESS048351,CUST01793,2023-07-25,Phone,264,0,0.0
SESS048352,CUST03721,2022-03-01,Shoes,894,1,1956.51
SESS048353,CUST02237,2021-05-11,Bag,8,0,0.0
SESS048354,CUST02334,2021-06-03,Camera,91,0,0.0
SESS048355,CUST01741,2021-10-21,Camera,416,0,0.0
SESS048356,CUST00328,2021-09-01,Bag,1101,0,0.0
SESS048357,CUST00695,2021-08-21,Headphones,76,1,1655.85
SESS048358,CUST02929,2022-06-30,Book,198,1,1076.34
SESS048359,CUST02484,2021-07-14,Bag,136,0,0.0
SESS048360,CUST00331,2022-08-13,Phone,445,0,0.0
SESS048361,CUST00775,2021-08-25,Laptop,178,1,1222.83
SESS048362,CUST01281,2022-01-01,Bag,87,1,749.32
SESS048363,CUST01056,2022-10-16,Book,488,0,0.0
SESS048364,CUST02366,2022-08-16,Headphones,58,0,0.0
SESS048365,CUST03215,2022-08-14,Bag,18,0,0.0
SESS048366,CUST03026,2023-06-27,Shoes,548,1,455.7
SESS048367,CUST01116,2023-03-18,Headphones,66,0,0.0
SESS048368,CUST04285,2022-05-04,Laptop,74,0,0.0
SESS048369,CUST00845,2022-09-12,Shoes,112,0,0.0
SESS048370,CUST02082,2023-05-12,Phone,338,0,0.0
SESS048371,CUST00118,2023-04-10,Bag,38,0,0.0
SESS048372,CUST04875,2021-06-26,Laptop,222,0,0.0
SESS048373,CUST03036,2023-04-07,Book,368,0,0.0
SESS048374,CUST02048,2021-11-03,Shoes,1585,0,0.0
SESS048375,CUST01238,2023-08-25,Shoes,42,0,0.0
SESS048376,CUST02177,2021-08-28,Camera,119,0,0.0
SESS048377,CUST00212,2021-10-18,Phone,57,0,0.0
SESS048378,CUST04257,2021-06-28,Phone,211,1,1143.92
SESS048379,CUST03181,2022-05-14,Laptop,55,0,0.0
SESS048380,CUST01601,2022-09-20,Laptop,250,0,0.0
SESS048381,CUST03136,2022-06-27,Phone,162,0,0.0
SESS048382,CUST00032,2022-05-15,Shoes,139,0,0.0
SESS048383,CUST03197,2023-03-19,Book,7,0,0.0
SESS048384,CUST04717,2022-02-25,Phone,423,0,0.0
SESS048385,CUST03242,2021-05-22,Phone,87,0,0.0
SESS048386,CUST00902,2023-01-25,Shoes,0,1,239.86
SESS048387,CUST04341,2022-03-18,Camera,1550,0,0.0
SESS048388,CUST02304,2022-09-28,,569,0,0.0
SESS048389,CUST03870,2021-01-28,Book,734,0,0.0
SESS048390,CUST04840,2021-09-02,Laptop,225,0,0.0
SESS048391,CUST02151,2021-01-12,Bag,221,0,0.0
SESS048392,CUST03033,2021-12-27,Phone,182,0,0.0
SESS048393,CUST04633,2021-03-11,Book,220,0,0.0
SESS048394,CUST03345,2021-11-20,Shoes,438,0,0.0
SESS048395,CUST02668,2022-09-01,Bag,127,1,1896.78
SESS048396,CUST04123,2022-07-22,Shoes,332,0,0.0
SESS048397,CUST00651,2021-01-05,Phone,965,0,0.0
SESS048398,CUST04230,2022-01-28,Headphones,36,0,0.0
SESS048399,CUST01615,2022-07-28,Shoes,1219,0,0.0
SESS048400,CUST04824,2021-04-13,Book,457,0,0.0
SESS048401,CUST04811,2021-12-04,Phone,1061,0,0.0
SESS048402,CUST02154,2023-09-19,Phone,160,1,1718.11
SESS048403,CUST00477,2023-09-18,Shoes,346,0,0.0
SESS048404,CUST03016,2022-09-28,Headphones,1458,0,0.0
SESS048405,CUST02936,2023-03-13,Laptop,1374,0,0.0
SESS048406,CUST03387,2023-07-25,Phone,26,1,1860.24
SESS048407,CUST03082,2023-09-14,Shoes,95,0,0.0
SESS048408,CUST03636,2021-12-23,Phone,193,0,0.0
SESS048409,CUST02775,2021-12-23,Shoes,186,0,0.0
SESS048410,CUST03968,2022-09-28,Headphones,472,1,138.32
SESS048411,CUST03430,2021-04-28,Book,383,0,0.0
SESS048412,CUST04831,2023-03-18,Laptop,5,1,1787.73
SESS048413,CUST04586,2021-04-18,Laptop,159,1,133.73
SESS048414,CUST04820,2021-09-26,Camera,153,0,0.0
SESS048415,CUST04144,2022-01-23,Camera,504,1,1802.39
SESS048416,CUST01209,2021-01-09,Headphones,58,0,0.0
SESS048417,CUST02151,2022-12-13,Bag,203,0,0.0
SESS048418,CUST01248,2023-01-20,Book,380,0,0.0
SESS048419,CUST03865,2023-06-21,Headphones,825,0,0.0
SESS048420,CUST03675,2021-10-16,Bag,501,0,0.0
SESS048421,CUST01401,2023-08-24,Book,224,1,1749.56
SESS048422,CUST03031,2021-02-17,Phone,606,0,0.0
SESS048423,CUST04207,2021-12-03,Laptop,392,0,0.0
SESS048424,CUST00322,2022-02-25,Phone,32,0,0.0
SESS048425,CUST03712,2022-04-06,Book,8,0,0.0
SESS048426,CUST04859,2022-10-24,Book,246,1,1041.2
SESS048427,CUST03225,2021-06-27,Phone,342,1,1474.87
SESS048428,CUST02989,2023-02-26,Headphones,87,1,1461.57
SESS048429,CUST01815,2023-03-07,Camera,280,0,0.0
SESS048430,CUST01380,2023-06-06,Book,212,0,0.0
SESS048431,CUST00343,2022-09-21,Bag,43,0,0.0
SESS048432,CUST04728,2022-03-24,Shoes,33,0,0.0
SESS048433,CUST01441,2022-11-29,Bag,176,0,0.0
SESS048434,CUST04872,2021-09-12,,57,0,0.0
SESS048435,CUST00737,2021-12-29,Phone,164,0,0.0
SESS048436,CUST04862,2023-07-10,Laptop,547,0,0.0
SESS048437,CUST01181,2021-04-18,Camera,7,1,1128.92
SESS048438,CUST00880,2021-11-24,Shoes,528,0,0.0
SESS048439,CUST01423,2023-05-27,Shoes,239,0,0.0
SESS048440,CUST02853,2022-03-18,Phone,417,0,0.0
SESS048441,CUST02963,2023-07-17,Phone,843,0,0.0
SESS048442,CUST04088,2022-03-07,Phone,47,1,1493.51
SESS048443,CUST00443,2023-01-31,Shoes,439,0,0.0
SESS048444,CUST03507,2021-03-16,Book,6,1,1211.18
SESS048445,CUST00248,2022-02-26,Shoes,8,0,0.0
SESS048446,CUST02979,2022-10-20,Headphones,357,0,0.0
SESS048447,CUST01498,2022-05-11,Headphones,346,0,0.0
SESS048448,CUST02166,2022-06-23,Headphones,111,0,0.0
SESS048449,CUST04188,2021-04-12,Book,206,1,323.07
SESS048450,CUST04054,2021-10-20,Headphones,139,1,441.88
SESS048451,CUST01572,2021-02-11,Shoes,7,0,0.0
SESS048452,CUST04944,2021-02-05,Phone,1086,1,232.04
SESS048453,CUST01548,2021-12-27,Shoes,108,0,0.0
SESS048454,CUST01991,2022-11-05,Phone,56,0,0.0
SESS048455,CUST01825,2022-02-03,Phone,636,1,109.53
SESS048456,CUST03147,2021-03-02,Shoes,43,0,0.0
SESS048457,CUST01747,2023-04-25,Shoes,782,0,0.0
SESS048458,CUST02761,2023-07-12,Phone,194,0,0.0
SESS048459,CUST04301,2021-05-27,Book,185,0,0.0
SESS048460,CUST04637,2022-09-04,Laptop,610,0,0.0
SESS048461,CUST00826,2022-08-12,Book,106,1,1312.31
SESS048462,CUST00023,2022-01-26,Phone,76,0,0.0
SESS048463,CUST04229,2022-03-21,Bag,97,0,0.0
SESS048464,CUST00059,2022-05-08,Laptop,87,1,502.6
SESS048465,CUST01680,2022-05-28,Headphones,377,0,0.0
SESS048466,CUST01630,2022-05-04,Headphones,147,1,1651.49
SESS048467,CUST01941,2022-02-09,Shoes,186,1,467.5
SESS048468,CUST04869,2022-06-12,Book,116,1,1818.16
SESS048469,CUST01526,2023-08-03,Shoes,79,0,0.0
SESS048470,,2023-07-14,Phone,42,1,612.12
SESS048471,CUST03198,2021-08-04,Phone,69,0,0.0
SESS048472,CUST04062,2022-08-18,Shoes,141,0,0.0
SESS048473,CUST03158,2021-04-01,Shoes,525,0,0.0
SESS048474,CUST00621,2021-08-28,Phone,435,0,0.0
SESS048475,CUST03586,2022-11-18,Book,66,1,340.68
SESS048476,CUST04652,2021-05-09,Book,1395,1,1708.78
SESS048477,CUST00716,2022-08-26,Headphones,517,0,0.0
SESS048478,CUST00106,2021-05-22,Phone,1798,0,0.0
SESS048479,CUST02970,2021-11-27,Bag,332,1,598.25
SESS048480,CUST00729,2021-09-13,Phone,112,0,0.0
SESS048481,CUST04401,2021-03-28,Shoes,129,0,0.0
SESS048482,CUST02139,2021-10-30,Laptop,524,1,760.95
SESS048483,CUST02544,2022-12-01,Phone,417,0,0.0
SESS048484,CUST03153,2022-08-19,Bag,1041,0,0.0
SESS048485,CUST00697,2021-04-27,Shoes,86,0,0.0
SESS048486,CUST04230,2021-09-13,Book,397,0,0.0
SESS048487,CUST00407,2022-06-22,Book,77,0,0.0
SESS048488,CUST01580,2021-10-01,Laptop,100,1,171.76
SESS048489,CUST03569,2021-06-13,Laptop,44,0,0.0
SESS048490,CUST02349,2021-08-10,Camera,231,0,0.0
SESS048491,CUST03315,2022-03-13,Shoes,166,1,960.64
SESS048492,CUST03320,2021-07-15,Laptop,239,0,0.0
SESS048493,CUST00516,2021-12-05,Book,531,0,0.0
SESS048494,CUST02145,2021-03-03,Book,4,0,0.0
SESS048495,CUST03426,2021-07-16,Shoes,499,0,0.0
SESS048496,CUST00953,2023-08-20,Camera,369,1,670.07
SESS048497,CUST01746,2021-05-18,Bag,328,0,0.0
SESS048498,CUST04332,2023-08-12,Shoes,416,0,0.0
SESS048499,CUST02185,2023-03-28,Shoes,562,0,0.0
SESS048500,CUST03429,2021-04-17,Shoes,155,0,0.0
SESS048501,CUST01072,2022-11-26,Phone,21,0,0.0
SESS048502,,2021-02-12,Phone,763,0,0.0
SESS048503,CUST00500,2021-03-16,Shoes,800,0,0.0
SESS048504,CUST02243,2021-02-20,Laptop,2,1,955.82
SESS048505,CUST04370,2022-10-24,Phone,154,0,0.0
SESS048506,CUST02550,2023-03-22,Laptop,70,0,0.0
SESS048507,CUST01497,2023-02-15,Camera,287,1,496.89
SESS048508,CUST02474,2023-06-13,Camera,158,1,1144.87
SESS048509,CUST00821,2021-01-03,Camera,78,0,0.0
SESS048510,CUST01000,2022-11-12,Camera,112,1,1613.89
SESS048511,CUST00574,2021-02-22,Phone,272,0,0.0
SESS048512,CUST04030,2022-02-28,Book,5,1,1342.79
SESS048513,CUST04036,2023-08-12,Shoes,228,0,0.0
SESS048514,CUST01699,2022-10-20,Laptop,112,0,0.0
SESS048515,CUST03043,2021-11-02,Unknown,226,1,42.48
SESS048516,CUST03257,2023-09-09,Headphones,53,0,0.0
SESS048517,CUST02188,2021-01-11,Headphones,110,1,1255.58
SESS048518,CUST01779,2022-03-26,Book,633,0,0.0
SESS048519,CUST00049,2021-05-30,Phone,729,0,0.0
SESS048520,CUST01495,2021-12-27,Shoes,21,0,0.0
SESS048521,CUST01174,2022-07-29,Shoes,64,0,0.0
SESS048522,CUST01351,2021-04-25,Headphones,228,0,0.0
SESS048523,CUST00919,2022-12-20,Bag,287,0,0.0
SESS048524,CUST00351,2022-10-10,Laptop,157,1,564.7
SESS048525,CUST01927,2022-08-18,Phone,1232,0,0.0
SESS048526,CUST01918,2022-08-08,Shoes,400,1,303.27
SESS048527,CUST04374,2022-08-04,Shoes,903,0,0.0
SESS048528,CUST04661,2023-04-20,Shoes,390,1,1641.8
SESS048529,CUST01310,2023-01-07,Laptop,71,1,616.07
SESS048530,CUST04250,2021-04-23,Shoes,157,0,0.0
SESS048531,CUST04521,2021-01-15,Phone,14,0,0.0
SESS048532,CUST03960,2023-06-30,Laptop,510,0,0.0
SESS048533,CUST02350,2021-12-27,Phone,147,1,1373.99
SESS048534,CUST02962,2023-02-14,Camera,638,0,0.0
SESS048535,CUST04767,2021-08-01,Laptop,315,0,0.0
SESS048536,CUST04105,2021-04-20,Camera,220,1,1755.98
SESS048537,CUST01502,2022-02-14,Bag,452,0,0.0
SESS048538,CUST02824,2021-11-17,Book,116,0,0.0
SESS048539,CUST00068,2023-08-05,Headphones,247,0,0.0
SESS048540,CUST01332,2023-05-08,Laptop,68,0,0.0
SESS048541,CUST04398,2023-07-11,Shoes,156,1,1558.22
SESS048542,CUST02321,2021-05-06,Camera,153,0,0.0
SESS048543,CUST02608,2021-12-14,Book,901,0,0.0
SESS048544,CUST00764,2022-06-05,Book,417,1,1384.13
SESS048545,CUST04613,2021-06-03,Headphones,203,1,1720.04
SESS048546,CUST00478,2023-06-02,Phone,14,1,1463.34
SESS048547,CUST04614,2022-04-06,Book,2236,0,0.0
SESS048548,CUST02790,2022-06-01,Camera,969,1,403.38
SESS048549,CUST04142,2022-09-14,Laptop,360,0,0.0
SESS048550,CUST01024,2023-02-25,Shoes,80,0,0.0
SESS048551,CUST01893,2022-07-19,Phone,68,0,0.0
SESS048552,CUST04543,2022-02-11,Camera,6,0,0.0
SESS048553,CUST04739,2021-08-08,Phone,43,1,113.2
SESS048554,CUST02427,2022-04-30,Bag,443,0,0.0
SESS048555,CUST04743,2022-12-10,Book,377,1,257.77
SESS048556,CUST04112,2023-04-09,Phone,160,0,0.0
SESS048557,CUST01532,2021-04-01,Shoes,150,0,0.0
SESS048558,CUST04700,2022-04-13,Phone,521,0,0.0
SESS048559,CUST01402,2021-08-16,Book,994,0,0.0
SESS048560,CUST00655,2023-09-24,Phone,343,0,0.0
SESS048561,CUST00775,2022-11-05,Shoes,347,1,934.17
SESS048562,CUST03696,2021-03-19,Headphones,214,0,0.0
SESS048563,CUST03824,2021-06-24,Camera,109,0,0.0
SESS048564,CUST03256,2022-03-30,Phone,216,1,374.28
SESS048565,CUST04070,2023-03-06,Laptop,120,0,0.0
SESS048566,CUST00610,2023-06-17,Headphones,177,0,0.0
SESS048567,CUST00385,2021-01-09,Book,6,0,0.0
SESS048568,CUST00718,2021-07-22,Headphones,1422,0,0.0
SESS048569,CUST03159,2021-11-06,Shoes,459,0,0.0
SESS048570,CUST00192,2022-10-07,Phone,30,0,0.0
SESS048571,CUST03276,2021-07-22,Shoes,1214,0,0.0
SESS048572,CUST02071,2022-05-30,Phone,440,1,271.09
SESS048573,CUST02744,2021-12-12,Bag,1851,0,0.0
SESS048574,CUST01643,2023-06-29,Laptop,180,0,0.0
SESS048575,CUST03573,2023-02-16,Phone,1019,1,1635.16
SESS048576,CUST04019,2022-12-24,Bag,231,1,887.2
SESS048577,CUST04945,2022-12-22,Bag,83,1,366.7
SESS048578,CUST00159,2022-03-09,Shoes,118,0,0.0
SESS048579,CUST03386,2022-07-24,Phone,163,0,0.0
SESS048580,CUST02010,2022-01-01,Phone,152,0,0.0
SESS048581,CUST04729,2022-04-17,Phone,423,0,0.0
SESS048582,CUST02723,2023-04-26,Phone,70,1,509.78
SESS048583,CUST03873,2021-05-18,Laptop,562,1,727.36
SESS048584,CUST03999,2022-05-18,Laptop,304,0,0.0
SESS048585,CUST01230,2022-01-16,Laptop,312,0,0.0
SESS048586,CUST03850,2023-06-22,Phone,203,0,0.0
SESS048587,CUST03225,2022-10-15,Phone,958,0,0.0
SESS048588,CUST01449,2023-03-14,Shoes,24,0,0.0
SESS048589,CUST01005,2022-12-02,Shoes,740,0,0.0
SESS048590,CUST01779,2023-05-13,Camera,4,0,0.0
SESS048591,CUST00212,2021-02-07,Phone,487,0,0.0
SESS048592,CUST03361,2023-01-16,Headphones,680,1,836.45
SESS048593,CUST00178,2022-11-08,Laptop,14,1,446.79
SESS048594,CUST03743,2022-04-22,Headphones,849,0,0.0
SESS048595,CUST04270,2022-08-05,Shoes,230,0,0.0
SESS048596,CUST04851,2022-06-04,Bag,119,1,1247.97
SESS048597,CUST00623,2021-08-05,Camera,275,1,487.2
SESS048598,CUST00644,2021-03-10,Headphones,145,1,913.91
SESS048599,CUST00031,2021-11-26,Headphones,358,1,1473.41
SESS048600,CUST00004,2021-10-06,Book,905,0,0.0
SESS048601,CUST04987,2022-01-20,Shoes,123,1,801.64
SESS048602,CUST00018,2023-02-20,Shoes,1088,0,0.0
SESS048603,CUST01362,2021-04-11,Shoes,370,0,0.0
SESS048604,CUST04328,2023-07-11,Book,35,0,0.0
SESS048605,CUST01826,2022-08-18,Book,245,1,1494.66
