customer_id,age,gender,location,signup_date
CUST01997,67,Male,Ghana,2022-08-31
CUST01998,69,Female,Germany,2021-08-17
CUST01999,24,Male,US,2023-12-13
CUST02000,20,Male,US,2021-04-16
CUST02001,46,Male,US,2020-08-21
CUST02002,61,Female,UK,2021-07-25
CUST02003,41,Male,Germany,2024-01-17
CUST02004,20,Male,Germany,2022-02-09
CUST02005,37,Male,UK,2023-03-31
CUST02006,63,Female,India,2020-10-27
CUST02007,32,Male,Germany,2020-11-01
CUST02008,42,Male,US,2020-01-02
CUST02009,47,Male,US,2020-09-27
CUST02010,31,Male,,2021-02-24
CUST02011,24,Female,India,2023-03-12
CUST02012,34,Female,,2021-11-30
CUST02013,61,Male,UK,2022-05-13
CUST02014,37,Male,Germany,2022-08-17
CUST02015,53,Male,US,2022-09-20
CUST02016,26,Male,UK,2022-10-06
CUST02017,55,Male,India,2022-05-28
CUST02018,65,Female,UK,2021-11-22
CUST02019,39,Other,US,2022-05-16
CUST02020,19,Other,UK,2022-11-26
CUST02021,41,Female,US,2020-04-16
CUST02022,25,Female,Germany,2023-08-13
CUST02023,28,Female,Ghana,2023-01-25
CUST02024,30,Male,US,2020-10-07
CUST02025,34,Female,US,2023-02-07
CUST02026,25,Male,US,2021-07-02
CUST02027,38,Female,India,2021-07-05
CUST02028,35,Female,US,2020-07-06
CUST02029,47,Male,Germany,2022-01-21
CUST02030,35,Male,US,2022-05-19
CUST02031,63,Female,US,2023-10-09
CUST02032,64,Male,Brazil,2020-01-19
CUST02033,48,Female,Germany,2022-05-08
CUST02034,55,Female,US,2023-11-17
CUST02035,49,Female,Germany,2023-07-08
CUST02036,28,Female,Ghana,2022-09-11
CUST02037,62,Male,Germany,2021-02-13
CUST02038,42,Male,India,2023-11-27
CUST02039,50,Female,India,2021-04-28
CUST02040,55,Female,,2023-08-20
CUST02041,58,Female,US,2021-09-15
CUST02042,25,Male,India,2021-10-17
CUST02043,28,Male,Ghana,2022-02-06
CUST02044,39,Other,US,2020-01-18
CUST02045,68,Male,US,2020-07-02
CUST02046,41,Female,US,2021-02-08
CUST02047,58,Male,India,2022-03-09
CUST02048,34,Female,India,2023-02-28
CUST02049,29,Female,India,2021-04-23
CUST02050,63,Female,US,2020-01-08
CUST02051,49,Male,Ghana,2021-12-05
CUST02052,32,Female,Brazil,2023-09-03
CUST02053,33,Female,UK,2023-11-15
CUST02054,39,Male,India,2023-03-05
CUST02055,45,Female,Germany,2021-06-14
CUST02056,37,Female,Germany,2022-07-01
CUST02057,50,Female,India,2023-10-22
CUST02058,27,Female,Brazil,2021-11-19
CUST02059,57,Male,UK,2022-10-31
CUST02060,49,Male,Brazil,2021-07-06
CUST02061,67,Male,US,2021-03-21
CUST02062,50,Female,UK,2023-02-11
CUST02063,19,Female,US,2021-12-06
CUST02064,50,Female,Germany,2020-07-14
CUST02065,50,Male,Ghana,2022-05-09
CUST02066,58,Male,US,2023-09-08
CUST02067,30,Female,US,2021-09-19
CUST02068,47,Male,Brazil,2022-09-07
CUST02069,50,Male,Germany,2021-09-21
CUST02070,30,Female,India,2023-04-03
CUST02071,69,Male,India,2023-06-29
CUST02072,43,Male,Ghana,2020-02-13
CUST02073,39,Male,UK,2024-02-02
CUST02074,56,Male,Brazil,2021-05-03
CUST02075,19,,US,2020-06-29
CUST02076,55,Male,Ghana,2023-01-05
CUST02077,56,Male,UK,2021-01-08
CUST02078,43,Male,Ghana,2021-09-19
CUST02079,63,Female,Ghana,2022-08-14
CUST02080,67,Male,India,2020-03-07
CUST02081,32,Female,US,2023-01-20
CUST02082,51,Male,India,2022-02-17
CUST02083,59,Male,US,2021-10-12
CUST02084,61,Male,US,2023-06-21
CUST02085,66,Female,US,2020-12-06
CUST02086,57,Female,Germany,2022-06-21
CUST02087,28,Male,Ghana,2023-08-20
CUST02088,20,Female,India,2021-02-01
CUST02089,23,Female,Germany,2021-12-03
CUST02090,26,Male,India,2024-01-11
CUST02091,23,Female,Ghana,2020-04-06
CUST02092,26,Male,UK,2023-09-16
CUST02093,56,Female,UK,2023-05-13
CUST02094,48,Female,India,2021-03-24
CUST02095,49,Female,Ghana,2023-12-12
CUST02096,58,Female,Germany,2020-03-17
CUST02097,67,Male,Brazil,2022-06-14
CUST02098,29,Female,US,2021-07-02
CUST02099,25,Male,US,2022-03-08
CUST02100,25,Male,India,2023-12-19
CUST02101,67,Female,UK,2023-12-23
CUST02102,45,Female,US,2022-03-25
CUST02103,37,Female,Brazil,2022-10-18
CUST02104,64,Male,US,2020-05-14
CUST02105,24,Female,Brazil,2021-10-15
CUST02106,28,Female,Germany,2023-07-01
CUST02107,37,Male,Germany,2023-07-02
CUST02108,33,Male,US,2021-10-07
CUST02109,21,Male,US,2021-12-20
CUST02110,23,Male,India,2021-09-04
CUST02111,39,,US,2021-04-28
CUST02112,43,Female,UK,2022-12-05
CUST02113,20,Female,UK,2024-01-06
CUST02114,58,Other,US,2021-10-09
CUST02115,59,Male,US,2022-03-02
CUST02116,31,Female,Germany,2021-08-01
CUST02117,28,Male,US,2022-10-24
CUST02118,35,Female,US,2020-01-01
CUST02119,29,Male,India,2023-08-06
CUST02120,40,Female,,2020-04-18
CUST02121,29,Male,UK,2021-04-04
CUST02122,30,Male,US,2020-09-22
CUST02123,42,Female,India,2023-03-07
CUST02124,62,Male,Brazil,2023-12-28
CUST02125,68,Female,Germany,2020-02-13
CUST02126,36,Male,India,2022-06-04
CUST02127,63,Female,UK,2022-08-01
CUST02128,53,Male,India,2022-09-09
CUST02129,62,Male,US,2020-09-18
CUST02130,25,Male,India,2021-12-28
CUST02131,46,Male,Germany,2021-09-24
CUST02132,49,Male,,2020-05-31
CUST02133,68,Male,UK,2020-07-31
CUST02134,61,Male,US,2022-10-12
CUST02135,35,Male,India,2023-06-11
CUST02136,23,Female,Germany,2022-05-12
CUST02137,35,Female,Germany,2021-09-14
CUST02138,36,Male,US,2020-12-26
CUST02139,39,Female,UK,2020-11-15
CUST02140,54,Female,India,2020-08-09
CUST02141,49,Male,UK,2020-07-28
CUST02142,58,Female,Brazil,2023-11-20
CUST02143,20,Male,Ghana,2022-07-19
CUST02144,45,Female,Germany,2021-05-03
CUST02145,27,Male,India,2021-08-23
CUST02146,68,Female,Germany,2022-02-12
CUST02147,52,Female,UK,2022-05-27
CUST02148,46,Male,Germany,2024-01-27
CUST02149,32,Male,UK,2021-11-30
CUST02150,50,Other,India,2021-03-27
CUST02151,24,Male,US,2021-02-16
CUST02152,29,Female,Ghana,2021-04-20
CUST02153,66,Female,UK,2020-09-12
CUST02154,47,Female,UK,2023-03-19
CUST02155,38,Female,,2020-05-06
CUST02156,48,Female,US,2021-01-26
CUST02157,41,Female,Germany,2021-04-24
CUST02158,37,Male,,2022-09-19
CUST02159,54,Male,US,2023-11-21
CUST02160,21,Male,India,2022-07-11
CUST02161,45,Other,UK,2021-02-05
CUST02162,61,Female,US,2020-09-30
CUST02163,37,Male,Ghana,2022-04-24
CUST02164,41,Female,Brazil,2020-05-18
CUST02165,67,Female,US,2020-04-12
CUST02166,66,Male,India,2023-06-19
CUST02167,68,Female,India,2023-02-14
CUST02168,49,Male,Brazil,2023-05-22
CUST02169,58,Female,US,2021-04-28
CUST02170,53,Male,India,2021-06-12
CUST02171,51,Female,India,2020-08-11
CUST02172,53,Female,India,2023-07-17
CUST02173,19,Male,Brazil,2023-03-03
CUST02174,32,Other,Germany,2020-04-23
CUST02175,51,Female,US,2024-01-04
CUST02176,53,Male,Ghana,2021-10-05
CUST02177,23,Male,UK,2021-10-12
CUST02178,56,Female,UK,2023-10-20
CUST02179,59,Male,Ghana,2023-06-09
CUST02180,68,Male,UK,2021-04-02
CUST02181,68,Male,Ghana,2021-01-09
CUST02182,29,Male,,2021-09-02
CUST02183,20,Female,US,2020-07-25
CUST02184,62,Male,Brazil,2024-01-31
CUST02185,35,Male,Ghana,2024-01-06
CUST02186,57,Male,India,2022-07-05
CUST02187,38,Male,Germany,2020-11-16
CUST02188,32,Female,UK,2020-04-02
CUST02189,50,Male,Ghana,2023-12-02
CUST02190,52,,Ghana,2023-03-27
CUST02191,43,Female,UK,2022-05-21
CUST02192,25,Male,Brazil,2020-04-08
CUST02193,53,Female,Germany,2020-08-12
CUST02194,65,Male,US,2022-05-01
CUST02195,47,Female,US,2021-03-16
CUST02196,40,,Ghana,2021-12-20
CUST02197,59,Male,US,2021-08-07
CUST02198,61,Male,India,2023-11-25
CUST02199,31,Female,US,2020-03-04
CUST02200,31,Male,India,2022-02-06
CUST02201,19,Male,US,2021-07-13
CUST02202,54,Male,UK,2023-07-26
CUST02203,22,Male,India,2021-10-31
CUST02204,55,Female,Ghana,2023-06-25
CUST02205,62,Male,,2021-01-02
CUST02206,58,Male,Brazil,2022-01-13
CUST02207,64,Female,UK,2021-09-09
CUST02208,31,Male,US,2022-10-02
CUST02209,56,Male,Germany,2023-01-26
CUST02210,42,Female,Brazil,2023-07-15
CUST02211,37,Male,Germany,2022-12-19
CUST02212,19,Female,US,2021-05-14
CUST02213,56,Female,,2023-08-24
CUST02214,23,Male,UK,2022-10-03
CUST02215,34,Female,Germany,2021-02-14
CUST02216,42,Male,Brazil,2022-10-14
CUST02217,45,Male,US,2023-03-09
CUST02218,19,Female,Brazil,2023-09-13
CUST02219,52,Female,UK,2021-04-08
CUST02220,54,Male,,2021-12-02
CUST02221,22,Female,UK,2020-06-11
CUST02222,18,Female,,2020-02-29
CUST02223,57,Other,US,2022-11-20
CUST02224,29,Female,Germany,2020-11-28
CUST02225,53,Male,India,2020-03-16
CUST02226,62,Male,Ghana,2020-11-12
CUST02227,40,Female,US,2023-12-11
CUST02228,64,Male,Germany,2020-07-08
CUST02229,48,Female,US,2023-08-31
CUST02230,28,Male,India,2020-10-22
CUST02231,27,Male,UK,2021-05-15
CUST02232,20,Male,,2020-06-25
CUST02233,31,,US,2022-03-10
CUST02234,33,Male,US,2022-03-16
CUST02235,27,Female,US,2022-05-09
CUST02236,46,Male,Ghana,2020-08-02
CUST02237,27,Male,US,2021-10-14
CUST02238,29,Male,Ghana,2021-08-19
CUST02239,47,Female,Brazil,2023-09-17
CUST02240,58,Male,Germany,2020-05-07
CUST02241,18,Male,India,2023-07-16
CUST02242,22,Male,US,2021-07-04
CUST02243,37,Male,India,2023-10-21
CUST02244,25,Other,US,2021-09-10
CUST02245,60,Female,Germany,2020-12-13
CUST02246,29,Male,UK,2020-05-21
CUST02247,18,Female,Ghana,2023-03-14
CUST02248,37,Female,UK,2022-03-02
CUST02249,45,Male,Brazil,2020-09-01
CUST02250,60,Female,US,2024-01-05
CUST02251,54,Female,India,2021-12-03
CUST02252,64,Male,US,2023-08-06
CUST02253,54,Male,Germany,2023-02-09
CUST02254,29,Other,Brazil,2020-08-01
CUST02255,54,Female,Ghana,2020-07-18
CUST02256,66,Male,Ghana,2021-02-08
CUST02257,66,Male,Brazil,2021-02-24
CUST02258,61,Male,India,2020-01-07
CUST02259,45,Female,Ghana,2021-08-14
CUST02260,64,Female,India,2020-10-12
CUST02261,32,,India,2021-11-01
CUST02262,23,Male,US,2021-01-23
CUST02263,61,Female,Germany,2021-02-19
CUST02264,37,Female,Ghana,2022-02-22
CUST02265,67,Male,US,2022-10-03
CUST02266,31,Male,Germany,2023-03-19
CUST02267,19,Other,UK,2022-10-11
CUST02268,26,Female,US,2021-03-03
CUST02269,54,Female,India,2022-10-01
CUST02270,37,Female,Brazil,2023-08-09
CUST02271,43,Male,Brazil,2020-11-29
CUST02272,46,Female,,2020-09-28
CUST02273,18,Female,Brazil,2022-12-02
CUST02274,52,Female,US,2024-01-31
CUST02275,23,,UK,2020-11-14
CUST02276,54,Female,Germany,2021-06-10
CUST02277,22,Male,UK,2022-01-29
CUST02278,50,Female,India,2023-04-10
CUST02279,66,Male,India,2020-11-16
CUST02280,68,Male,UK,2022-01-08
CUST02281,31,Male,Brazil,2022-12-03
CUST02282,29,Male,India,2021-03-29
CUST02283,59,Female,Ghana,2022-01-15
CUST02284,37,Female,,2022-07-17
CUST02285,67,Female,Ghana,2022-04-27
CUST02286,41,Female,US,2022-05-17
CUST02287,60,Male,India,2022-02-12
CUST02288,51,Female,Germany,2020-03-23
CUST02289,42,Male,Germany,2021-06-26
CUST02290,67,Male,Germany,2020-11-17
CUST02291,46,Female,Germany,2022-02-24
CUST02292,56,Male,UK,2023-06-11
CUST02293,48,Male,Brazil,2021-06-23
CUST02294,64,Female,Brazil,2020-09-08
CUST02295,60,Female,US,2022-04-15
CUST02296,67,Male,US,2021-03-24
CUST02297,40,Other,,2023-06-16
CUST02298,61,Female,Brazil,2021-05-04
CUST02299,55,Female,Brazil,2021-04-08
CUST02300,37,Male,Brazil,2020-11-09
CUST02301,40,Female,India,2023-04-13
CUST02302,62,Female,India,2023-04-18
CUST02303,69,Female,India,2021-01-19
CUST02304,33,Female,US,2020-10-21
CUST02305,67,Male,Germany,2023-05-23
CUST02306,59,Male,India,2022-09-12
CUST02307,25,Male,India,2022-01-31
CUST02308,67,Male,India,2022-02-07
CUST02309,38,Female,Ghana,2023-01-03
CUST02310,18,Male,US,2020-12-09
CUST02311,25,Other,UK,2020-05-21
CUST02312,46,Female,US,2021-12-18
CUST02313,49,Male,US,2023-05-07
CUST02314,55,Male,,2023-04-09
CUST02315,22,Female,US,2021-02-09
CUST02316,64,Other,UK,2020-08-15
CUST02317,39,Male,India,2021-02-14
CUST02318,64,Male,India,2022-08-09
CUST02319,51,Female,US,2022-06-16
CUST02320,18,Female,Germany,2021-11-21
CUST02321,43,Male,Germany,2022-05-27
CUST02322,60,Female,US,2022-02-25
CUST02323,27,Male,UK,2020-03-02
CUST02324,47,Male,Brazil,2023-09-12
CUST02325,67,Male,Germany,2022-05-28
CUST02326,35,Male,India,2023-03-02
CUST02327,34,Male,US,2023-04-27
CUST02328,43,Female,Ghana,2020-12-21
CUST02329,25,Male,India,2020-03-11
CUST02330,64,Male,US,2020-09-19
CUST02331,57,Male,Ghana,2020-11-01
CUST02332,66,Other,India,2021-07-11
CUST02333,29,Male,UK,2023-06-01
CUST02334,44,Male,Germany,2023-09-13
CUST02335,25,Female,Germany,2022-01-31
CUST02336,42,,UK,2021-08-10
CUST02337,63,Male,Germany,2020-03-14
CUST02338,21,Female,US,2020-05-21
CUST02339,50,Female,Germany,2020-04-11
CUST02340,18,Female,US,2022-12-24
CUST02341,36,Male,US,2020-07-11
CUST02342,48,Female,India,2022-08-10
CUST02343,33,Male,Ghana,2022-12-21
CUST02344,31,Female,Brazil,2023-06-18
CUST02345,65,Female,UK,2021-02-13
CUST02346,22,Male,UK,2020-10-26
CUST02347,58,Female,India,2023-05-03
CUST02348,43,Male,Ghana,2021-03-29
CUST02349,45,Female,UK,2021-07-27
CUST02350,19,Male,India,2021-09-10
CUST02351,67,Male,Germany,2021-09-28
CUST02352,23,Male,Brazil,2020-10-27
CUST02353,26,Female,,2022-02-17
CUST02354,50,Male,UK,2024-01-19
CUST02355,58,Male,Germany,2022-09-15
CUST02356,42,Male,UK,2020-07-20
CUST02357,65,Female,India,2021-11-04
CUST02358,30,Female,Ghana,2020-10-28
CUST02359,26,Male,,2020-12-02
CUST02360,30,Male,Germany,2020-02-01
CUST02361,48,Male,,2023-01-26
CUST02362,58,Male,Germany,2022-02-11
CUST02363,28,Male,Brazil,2023-04-29
CUST02364,21,Female,Germany,2022-12-07
CUST02365,51,Male,Ghana,2023-06-27
CUST02366,55,Male,UK,2023-06-03
CUST02367,63,Male,UK,2023-07-19
CUST02368,21,Other,US,2021-10-26
CUST02369,55,Female,India,2020-11-23
CUST02370,36,Female,India,2022-03-07
CUST02371,23,Male,India,2023-04-18
CUST02372,51,Male,,2022-03-24
CUST02373,35,Male,Brazil,2021-10-26
CUST02374,30,Male,US,2022-01-15
CUST02375,58,Female,UK,2022-11-12
CUST02376,40,Female,Ghana,2022-07-18
CUST02377,36,Female,UK,2022-08-20
CUST02378,62,Female,Germany,2023-10-25
CUST02379,28,Male,India,2023-06-22
CUST02380,18,Female,India,2023-03-29
CUST02381,41,Male,Brazil,2021-01-07
CUST02382,24,Male,Germany,2020-10-11
CUST02383,42,Female,US,2021-06-04
CUST02384,38,Male,Germany,2024-01-13
CUST02385,32,Male,Ghana,2021-11-27
CUST02386,18,Male,UK,2022-03-17
CUST02387,29,Female,US,2021-10-08
CUST02388,24,Female,Ghana,2020-05-15
CUST02389,32,Male,UK,2020-04-05
CUST02390,38,Female,UK,2023-02-16
CUST02391,36,Male,India,2023-10-29
CUST02392,46,Male,Germany,2020-09-30
CUST02393,42,Female,US,2022-05-27
CUST02394,50,Female,US,2022-04-29
CUST02395,66,,Germany,2023-04-15
CUST02396,49,Male,US,2022-02-22
CUST02397,66,Female,Brazil,2023-07-24
CUST02398,52,Female,India,2023-03-07
CUST02399,61,Female,UK,2020-05-11
CUST02400,55,Male,US,2022-12-03
CUST02401,43,Female,US,2023-02-20
CUST02402,28,Female,US,2023-03-05
CUST02403,52,Male,US,2023-10-22
CUST02404,25,Male,India,2021-01-07
CUST02405,63,Male,US,2023-02-23
CUST02406,31,Female,India,2024-01-02
CUST02407,27,Female,India,2022-03-18
CUST02408,19,Female,UK,2022-01-13
CUST02409,63,Female,US,2020-02-20
CUST02410,26,Female,US,2023-03-06
CUST02411,20,Male,US,2023-03-27
CUST02412,38,Male,Germany,2020-02-25
CUST02413,43,Female,UK,2022-01-13
CUST02414,25,Male,Germany,2021-03-03
CUST02415,65,Male,Ghana,2021-03-18
CUST02416,19,Female,Ghana,2020-11-21
CUST02417,23,Male,India,2021-10-01
CUST02418,45,Male,Germany,2022-04-08
CUST02419,46,Male,UK,2020-03-20
CUST02420,43,Male,US,2021-04-18
CUST02421,42,Female,India,2021-01-11
CUST02422,29,Female,UK,2022-07-07
CUST02423,22,Female,Ghana,2020-11-28
CUST02424,51,Male,India,2023-04-13
CUST02425,65,Female,Ghana,2021-03-16
CUST02426,54,Female,India,2020-05-05
CUST02427,32,Female,India,2020-08-06
CUST02428,61,Male,Germany,2022-08-05
CUST02429,53,Female,Germany,2020-10-04
CUST02430,32,Female,India,2021-08-17
CUST02431,60,Female,India,2022-07-23
CUST02432,65,Female,Brazil,2020-05-20
CUST02433,40,Male,Ghana,2022-04-25
CUST02434,23,Female,Ghana,2022-10-04
CUST02435,63,Male,Germany,2022-05-26
CUST02436,67,Female,India,2020-04-19
CUST02437,61,Male,US,2022-12-11
CUST02438,60,Male,Brazil,2021-09-04
CUST02439,62,Male,US,2021-12-13
CUST02440,38,Female,Germany,2023-09-04
CUST02441,40,Male,Germany,2023-05-07
CUST02442,60,Female,,2022-03-06
CUST02443,33,Female,US,2021-12-29
CUST02444,64,Male,India,2022-12-05
CUST02445,32,Male,Ghana,2021-05-19
CUST02446,42,Male,UK,2022-11-06
CUST02447,53,Female,US,2020-11-10
CUST02448,28,Female,India,2023-12-30
CUST02449,68,Male,Ghana,2023-11-12
CUST02450,32,Male,US,2020-03-17
CUST02451,21,Female,India,2022-09-04
CUST02452,38,Female,Germany,2022-06-17
CUST02453,30,Female,Germany,2023-10-26
CUST02454,39,Female,Brazil,2023-04-03
CUST02455,36,Male,Ghana,2022-11-13
CUST02456,51,Male,,2021-12-12
CUST02457,31,Male,Brazil,2022-11-24
CUST02458,21,Male,UK,2022-05-03
CUST02459,65,Male,US,2024-01-24
CUST02460,69,Male,Ghana,2023-03-07
CUST02461,63,Male,Ghana,2021-12-09
CUST02462,44,Female,India,2020-09-21
CUST02463,46,Female,India,2020-11-28
CUST02464,64,Female,Germany,2020-07-06
CUST02465,45,Female,India,2022-12-22
CUST02466,52,Male,US,2022-03-30
CUST02467,25,Female,Brazil,2023-07-26
CUST02468,33,Male,UK,2023-04-09
CUST02469,59,Female,,2020-10-25
CUST02470,53,Male,US,2020-07-19
CUST02471,47,,,2023-03-04
CUST02472,35,Male,US,2020-09-28
CUST02473,19,Male,US,2021-06-18
CUST02474,66,Female,US,2024-01-05
CUST02475,30,Male,Germany,2023-01-15
CUST02476,21,Female,Brazil,2020-01-31
CUST02477,43,Female,Ghana,2023-02-18
CUST02478,42,Female,Brazil,2020-03-09
CUST02479,47,Other,India,2022-06-01
CUST02480,28,Other,India,2022-08-18
CUST02481,24,Male,Germany,2022-04-06
CUST02482,48,Female,UK,2022-07-12
CUST02483,61,Female,UK,2023-03-15
CUST02484,27,Female,Brazil,2022-09-10
CUST02485,56,Male,Brazil,2023-09-18
CUST02486,30,Female,,2021-04-25
CUST02487,48,,Brazil,2023-07-10
CUST02488,24,Female,US,2020-10-19
CUST02489,66,Male,Germany,2023-12-23
CUST02490,59,Male,Ghana,2020-03-26
CUST02491,59,Male,,2022-11-05
CUST02492,53,Female,Ghana,2021-12-28
CUST02493,37,Female,India,2021-09-19
CUST02494,21,Male,India,2020-04-27
CUST02495,24,Male,UK,2020-09-26
CUST02496,18,Male,US,2023-11-19
CUST02497,61,Male,Brazil,2022-09-05
CUST02498,62,Female,Germany,2022-05-04
CUST02499,59,Female,US,2020-06-10
CUST02500,64,Male,Germany,2021-11-30
CUST02501,30,Female,India,2023-02-01
CUST02502,39,Male,Ghana,2020-06-15
CUST02503,38,Other,UK,2020-10-26
CUST02504,39,Male,Brazil,2020-01-28
CUST02505,45,Male,Germany,2023-12-18
CUST02506,26,Male,India,2021-07-15
CUST02507,43,Female,India,2022-06-01
CUST02508,26,Female,US,2020-06-04
CUST02509,32,Female,Ghana,2023-09-09
CUST02510,27,Male,US,2023-10-03
CUST02511,41,Male,US,2023-02-18
CUST02512,59,Male,India,2021-10-13
CUST02513,25,Female,Brazil,2022-03-31
CUST02514,41,Male,Ghana,2021-07-14
CUST02515,33,Female,US,2023-04-02
CUST02516,66,Female,India,2022-12-21
CUST02517,43,Female,Brazil,2023-09-25
CUST02518,44,Male,Germany,2020-11-07
CUST02519,54,Male,Brazil,2021-01-10
CUST02520,21,Male,India,2023-10-01
CUST02521,67,Female,Germany,2020-05-29
CUST02522,41,Female,US,2021-08-07
CUST02523,36,Male,UK,2021-08-03
CUST02524,53,Male,UK,2022-09-03
CUST02525,56,Female,India,2020-06-25
CUST02526,27,Female,Brazil,2020-12-19
CUST02527,42,Male,Brazil,2021-05-28
CUST02528,35,Female,US,2020-11-04
CUST02529,36,Male,US,2020-04-28
CUST02530,53,Male,UK,2022-02-05
CUST02531,27,Female,UK,2022-09-22
CUST02532,50,Female,India,2022-08-30
CUST02533,67,Female,Brazil,2022-07-04
CUST02534,22,Male,,2021-04-22
CUST02535,64,Female,India,2023-12-08
CUST02536,66,Male,Germany,2021-08-09
CUST02537,52,Male,India,2020-12-16
CUST02538,61,Female,US,2020-07-13
CUST02539,51,Male,India,2023-04-25
CUST02540,50,Female,India,2024-01-13
CUST02541,38,Female,Germany,2021-05-10
CUST02542,34,Male,US,2021-05-29
CUST02543,39,Male,UK,2021-11-26
CUST02544,65,Male,UK,2020-09-29
CUST02545,54,Male,,2022-05-29
CUST02546,32,Female,Ghana,2020-02-21
CUST02547,52,Female,Germany,2020-09-19
CUST02548,45,Male,Germany,2023-10-23
CUST02549,24,Male,UK,2020-05-12
CUST02550,49,Female,India,2022-09-20
CUST02551,28,Female,Brazil,2023-06-02
CUST02552,27,Male,Ghana,2020-11-05
CUST02553,26,Male,Brazil,2020-01-16
CUST02554,31,Female,US,2020-07-13
CUST02555,30,Male,US,2024-01-06
CUST02556,42,Male,Brazil,2020-10-29
CUST02557,19,Female,Germany,2022-12-07
CUST02558,52,Female,,2023-02-18
CUST02559,24,Female,India,2022-04-11
CUST02560,38,Female,Brazil,2021-07-15
CUST02561,35,Female,Germany,2024-02-01
CUST02562,20,Male,Germany,2020-02-10
CUST02563,59,Male,India,2024-01-19
CUST02564,56,Male,UK,2021-06-17
CUST02565,58,Male,Brazil,2021-01-05
CUST02566,66,Female,Ghana,2023-04-20
CUST02567,28,Female,India,2021-05-31
CUST02568,56,Other,Ghana,2021-10-18
CUST02569,41,Female,India,2021-08-12
CUST02570,63,Male,Ghana,2020-08-18
CUST02571,36,Male,US,2022-03-19
CUST02572,21,Female,Brazil,2023-10-03
CUST02573,43,Female,Ghana,2021-04-23
CUST02574,55,Female,India,2023-05-17
CUST02575,59,Female,US,2021-11-05
CUST02576,49,Female,US,2020-10-04
CUST02577,56,Female,US,2020-02-22
CUST02578,62,Male,Germany,2022-10-30
CUST02579,63,Female,US,2022-01-17
CUST02580,53,Female,Brazil,2021-04-08
CUST02581,57,Male,US,2022-01-23
CUST02582,54,Female,US,2021-08-05
CUST02583,50,Male,US,2020-06-06
CUST02584,53,Female,US,2020-01-19
CUST02585,20,Male,Germany,2020-02-24
CUST02586,26,Female,Brazil,2021-12-21
CUST02587,25,Male,India,2022-11-10
CUST02588,50,Female,US,2023-07-29
CUST02589,23,Male,UK,2022-01-30
CUST02590,58,Male,Ghana,2022-10-15
CUST02591,56,Female,,2023-12-11
CUST02592,21,Female,US,2022-03-18
CUST02593,30,Male,Germany,2021-12-23
CUST02594,66,Male,Ghana,2020-10-11
CUST02595,19,Female,UK,2021-05-25
CUST02596,22,Female,Ghana,2022-10-18
CUST02597,61,Female,US,2023-11-20
CUST02598,44,Male,Germany,2020-04-29
CUST02599,49,Female,US,2020-04-06
CUST02600,38,Male,Germany,2020-04-29
CUST02601,25,Male,US,2023-03-22
CUST02602,55,Female,,2023-06-22
CUST02603,25,Female,US,2021-01-27
CUST02604,67,Female,Brazil,2023-03-12
CUST02605,20,Male,Germany,2022-03-04
CUST02606,61,Male,,2020-08-07
CUST02607,20,Male,Ghana,2022-04-18
CUST02608,39,,Germany,2020-06-08
CUST02609,23,Male,UK,2023-01-04
CUST02610,19,Male,US,2021-09-02
CUST02611,40,Male,Ghana,2021-09-30
CUST02612,61,Female,US,2022-11-21
CUST02613,19,Male,,2022-02-15
CUST02614,55,Female,US,2020-11-29
CUST02615,34,Male,India,2024-01-03
CUST02616,52,Female,India,2022-06-10
CUST02617,51,Male,India,2022-07-28
CUST02618,40,Female,India,2020-12-17
CUST02619,47,Female,US,2023-09-24
CUST02620,69,Male,India,2022-07-14
CUST02621,25,Other,UK,2023-11-24
CUST02622,39,Male,Brazil,2021-01-30
CUST02623,61,Female,Germany,2023-05-10
CUST02624,53,Female,,2021-06-13
CUST02625,22,Male,US,2023-01-21
CUST02626,30,Male,UK,2020-12-23
CUST02627,46,Male,US,2023-11-20
CUST02628,48,Male,US,2022-04-07
CUST02629,64,Male,US,2020-02-29
CUST02630,33,Male,India,2021-04-21
CUST02631,59,Male,US,2021-09-03
CUST02632,47,Female,India,2020-01-01
CUST02633,33,Male,Brazil,2020-11-06
CUST02634,29,Male,India,2020-06-16
CUST02635,34,Female,UK,2020-07-10
CUST02636,33,Male,UK,2022-11-23
CUST02637,29,Male,Ghana,2022-11-23
CUST02638,25,Male,US,2023-12-11
CUST02639,37,Female,India,2021-12-08
CUST02640,20,Female,UK,2023-03-27
CUST02641,33,Male,Brazil,2020-12-31
CUST02642,47,Female,Germany,2023-09-25
CUST02643,62,Female,India,2022-05-07
CUST02644,40,Female,UK,2023-09-20
CUST02645,45,Female,US,2020-11-22
CUST02646,68,Female,Germany,2020-04-23
CUST02647,57,Male,Ghana,2022-03-07
CUST02648,22,Male,US,2022-07-07
CUST02649,37,Male,US,2023-12-12
CUST02650,57,Female,US,2024-01-31
CUST02651,61,Female,Germany,2023-03-12
CUST02652,18,Female,US,2021-08-31
CUST02653,47,,India,2020-11-04
CUST02654,38,Male,Ghana,2021-02-04
CUST02655,37,Female,India,2023-09-05
CUST02656,23,Female,Brazil,2020-07-30
CUST02657,39,Other,Brazil,2020-11-12
CUST02658,35,,Ghana,2020-07-03
CUST02659,25,Female,US,2023-05-13
CUST02660,56,Male,Ghana,2023-10-19
CUST02661,49,Female,India,2023-05-24
